PriceID,AssetID,PriceDate,OpenPrice,HighPrice,LowPrice,ClosePrice,Volume
1338,6,2023-12-29,411.28,411.64,407.58,409.52,42633400
1339,6,2024-01-02,405.84,406.09,400.24,402.59,58026900
1340,6,2024-01-03,399.93,401.00,397.89,398.33,47002800
1341,6,2024-01-04,396.44,399.59,396.06,396.28,39432800
1342,6,2024-01-05,396.45,399.56,395.34,396.75,44867900
1343,6,2024-01-08,397.99,405.24,397.84,404.95,42473800
1344,6,2024-01-09,401.91,406.69,401.71,405.75,39132900
1345,6,2024-01-10,406.07,409.52,405.17,408.50,33962800
1346,6,2024-01-11,409.79,411.20,404.24,409.35,54536200
1347,6,2024-01-12,410.40,411.25,408.15,409.56,39581400
1348,6,2024-01-16,408.31,411.12,406.83,409.52,43903000
1349,6,2024-01-17,406.17,407.59,402.92,407.21,54386000
1350,6,2024-01-18,410.52,413.58,409.16,412.99,59562500
1351,6,2024-01-19,415.22,421.34,414.63,421.18,70268500
1352,6,2024-01-22,423.41,424.73,421.12,421.73,44880600
1353,6,2024-01-23,422.43,423.70,420.57,423.48,33003800
1354,6,2024-01-24,427.44,429.85,425.33,425.83,46948000
1355,6,2024-01-25,428.36,429.04,423.98,426.35,44367200
1356,6,2024-01-26,424.44,426.21,423.15,423.81,37137000
1357,6,2024-01-29,424.27,428.35,423.61,428.15,38694700
1358,6,2024-01-30,427.10,427.68,424.38,425.30,36739000
1359,6,2024-01-31,420.85,422.87,416.79,416.97,64010600
1360,6,2024-02-01,418.79,422.38,417.81,421.88,51008600
1361,6,2024-02-02,423.80,430.24,422.79,429.01,59582300
1362,6,2024-02-05,429.07,429.61,425.00,428.45,39889200
1363,6,2024-02-06,429.61,430.22,425.22,427.59,35846100
1364,6,2024-02-07,430.41,432.83,429.09,431.99,37712700
1365,6,2024-02-08,432.11,433.56,431.42,432.79,29889900
1366,6,2024-02-09,433.94,437.85,433.14,437.05,36943900
1367,6,2024-02-12,436.94,439.14,434.65,435.34,33203300
1368,6,2024-02-13,427.28,431.27,425.33,428.55,64491700
1369,6,2024-02-14,431.26,433.65,428.88,433.22,45092700
1370,6,2024-02-15,433.92,434.98,431.33,434.51,38796100
1371,6,2024-02-16,434.89,434.99,429.85,430.57,53661500
1372,6,2024-02-20,428.55,430.08,423.50,427.32,53999500
1373,6,2024-02-21,424.55,425.70,421.63,425.61,50179700
1374,6,2024-02-22,434.49,439.12,433.71,438.07,53887800
1375,6,2024-02-23,439.65,440.59,435.79,436.78,39853900
1376,6,2024-02-26,437.60,438.60,436.36,436.55,33043200
1377,6,2024-02-27,437.67,437.99,435.03,437.60,33713200
1378,6,2024-02-28,435.43,436.67,434.30,435.27,32938800
1379,6,2024-02-29,438.23,440.09,435.02,439.00,42495200
1380,6,2024-03-01,439.90,446.58,439.84,445.61,43809200
1381,6,2024-03-04,445.61,446.04,443.77,444.02,34325700
1382,6,2024-03-05,440.94,440.95,433.65,436.05,57917100
1383,6,2024-03-06,440.32,441.99,436.89,438.79,46234500
1384,6,2024-03-07,442.42,446.72,440.86,445.45,44526700
1385,6,2024-03-08,445.81,448.64,438.34,439.02,71954300
1386,6,2024-03-11,437.51,438.66,435.44,437.39,45860000
1387,6,2024-03-12,439.73,444.02,436.46,443.66,55300900
1388,6,2024-03-13,442.65,442.67,439.12,440.25,37928700
1389,6,2024-03-14,441.50,442.03,436.39,439.14,52195200
1390,6,2024-03-15,436.07,438.87,432.74,433.92,73038800
1391,6,2024-03-18,438.73,441.04,437.24,437.48,47323800
1392,6,2024-03-19,435.45,438.98,433.33,438.57,43004100
1393,6,2024-03-20,439.78,444.11,438.06,443.77,43653500
1394,6,2024-03-21,448.88,449.34,445.67,445.87,39345700
1395,6,2024-03-22,445.35,447.49,444.49,446.38,28229300
1396,6,2024-03-25,443.55,446.26,442.54,444.76,27789200
1397,6,2024-03-26,446.30,447.23,443.09,443.32,34142000
1398,6,2024-03-27,446.44,446.54,441.93,444.83,41359200
1399,6,2024-03-28,444.78,445.64,443.65,444.01,36839600
1400,6,2024-04-01,444.97,447.53,443.02,444.95,38729000
1401,6,2024-04-02,440.08,441.43,438.03,441.11,44259700
1402,6,2024-04-03,438.96,444.00,438.95,442.10,39949800
1403,6,2024-04-04,446.33,446.95,435.11,435.34,57267700
1404,6,2024-04-05,436.78,443.17,435.96,440.47,54723000
1405,6,2024-04-08,441.41,442.50,439.20,440.60,28144900
1406,6,2024-04-09,442.96,443.24,437.44,442.23,39521600
1407,6,2024-04-10,437.00,439.24,436.28,438.37,61502200
1408,6,2024-04-11,440.26,446.33,437.96,445.37,45474600
1409,6,2024-04-12,441.10,442.24,436.88,438.27,53602600
1410,6,2024-04-15,442.06,442.15,430.21,431.06,63453600
1411,6,2024-04-16,430.90,433.76,429.70,431.10,47619000
1412,6,2024-04-17,433.10,433.12,424.90,425.84,56880500
1413,6,2024-04-18,426.49,428.24,422.83,423.41,46549400
1414,6,2024-04-19,422.22,422.75,413.07,414.65,75136600
1415,6,2024-04-22,417.31,421.18,413.94,418.82,47807700
1416,6,2024-04-23,420.77,426.28,418.87,425.07,44384700
1417,6,2024-04-24,428.20,429.73,424.20,426.51,48440300
1418,6,2024-04-25,419.24,425.32,418.14,424.45,57392200
1419,6,2024-04-26,427.62,432.55,426.92,431.00,41874900
1420,6,2024-04-29,433.13,433.76,429.98,432.75,30022200
1421,6,2024-04-30,431.15,432.56,424.51,424.59,43665900
1422,6,2024-05-01,423.15,430.14,420.66,421.52,52251700
1423,6,2024-05-02,425.30,427.81,420.63,426.90,36559000
1424,6,2024-05-03,434.44,436.48,432.62,435.48,48515300
1425,6,2024-05-06,437.30,440.34,436.52,440.25,30227200
1426,6,2024-05-07,440.70,441.97,439.58,440.32,30996100
1427,6,2024-05-08,437.67,441.48,437.55,440.06,24896700
1428,6,2024-05-09,440.33,441.60,438.46,441.02,24580100
1429,6,2024-05-10,442.54,444.31,440.50,442.06,27116600
1430,6,2024-05-13,443.99,444.09,441.65,443.08,22994200
1431,6,2024-05-14,442.65,446.47,442.46,445.93,34478300
1432,6,2024-05-15,448.43,453.15,446.90,452.90,41464700
1433,6,2024-05-16,452.71,454.69,451.81,451.98,34780400
1434,6,2024-05-17,452.11,452.72,449.54,451.76,35803700
1435,6,2024-05-20,451.98,455.58,451.79,454.91,24474200
1436,6,2024-05-21,453.04,455.99,452.84,455.80,23167700
1437,6,2024-05-22,456.06,456.82,453.08,455.71,25120000
1438,6,2024-05-23,460.55,460.58,451.85,453.66,40899200
1439,6,2024-05-24,455.29,459.23,453.57,457.95,29651000
1440,6,2024-05-28,459.18,459.74,456.69,459.68,26216800
1441,6,2024-05-29,455.48,458.24,455.34,456.44,29739200
1442,6,2024-05-30,455.50,455.64,450.21,451.55,30714100
1443,6,2024-05-31,451.78,452.48,443.06,450.71,55941300
1444,6,2024-06-03,454.57,455.58,447.90,453.13,32997500
1445,6,2024-06-04,452.87,455.58,451.13,454.37,23767400
1446,6,2024-06-05,457.98,463.61,454.41,463.53,33817400
1447,6,2024-06-06,464.22,464.54,462.19,463.37,21966800
1448,6,2024-06-07,463.00,465.74,461.84,462.96,25829700
1449,6,2024-06-10,461.82,465.19,461.53,464.83,20719800
1450,6,2024-06-11,463.54,468.14,462.03,468.02,22053300
1451,6,2024-06-12,471.99,476.50,471.29,474.15,34532600
1452,6,2024-06-13,477.72,478.39,474.42,476.72,25859000
1453,6,2024-06-14,476.52,479.26,476.05,479.19,23372600
1454,6,2024-06-17,479.46,486.86,478.14,485.06,37054500
1455,6,2024-06-18,485.01,485.90,483.43,485.21,24438600
1456,6,2024-06-20,486.42,486.84,479.62,481.47,33918700
1457,6,2024-06-21,481.19,482.54,478.67,480.18,39432900
1458,6,2024-06-24,478.18,479.93,473.82,473.96,37751000
1459,6,2024-06-25,476.07,479.68,475.12,479.38,29250200
1460,6,2024-06-26,478.55,480.92,478.13,480.37,22737100
1461,6,2024-06-27,480.12,483.10,479.30,481.61,26222100
1462,6,2024-06-28,482.41,487.20,478.46,479.11,34881600
1463,6,2024-07-01,480.04,482.49,476.26,481.92,24898300
1464,6,2024-07-02,480.41,487.04,480.28,486.98,26723600
1465,6,2024-07-03,486.22,491.17,486.22,491.04,18064900
1466,6,2024-07-05,491.89,496.60,491.59,496.16,28495900
1467,6,2024-07-08,496.53,497.90,495.50,497.34,22109400
1468,6,2024-07-09,498.87,500.00,496.24,497.77,25614500
1469,6,2024-07-10,499.71,503.52,498.39,502.96,28046900
1470,6,2024-07-11,503.07,503.28,490.73,491.93,49966600
1471,6,2024-07-12,492.51,499.62,492.04,494.82,37109400
1472,6,2024-07-15,496.61,501.01,494.09,496.15,31151400
1473,6,2024-07-16,497.62,498.44,493.15,496.34,25950600
1474,6,2024-07-17,488.28,488.80,481.70,481.77,56268800
1475,6,2024-07-18,485.53,485.71,476.27,479.49,49347400
1476,6,2024-07-19,479.15,481.69,473.94,475.24,42042900
1477,6,2024-07-22,481.16,483.35,477.71,482.32,40300000
1478,6,2024-07-23,481.41,484.43,480.14,480.62,23282500
1479,6,2024-07-24,473.82,474.19,462.51,463.38,58818600
1480,6,2024-07-25,463.72,467.94,455.63,458.27,59256800
1481,6,2024-07-26,462.65,465.93,459.77,462.97,39992100
1482,6,2024-07-29,465.71,467.91,461.62,463.90,28218500
1483,6,2024-07-30,465.85,466.56,454.15,457.53,41317200
1484,6,2024-07-31,467.87,472.79,466.41,471.07,44552100
1485,6,2024-08-01,471.76,475.55,455.98,459.66,56653900
1486,6,2024-08-02,450.89,453.57,444.47,448.75,66323200
1487,6,2024-08-05,424.71,442.29,423.45,435.37,87483500
1488,6,2024-08-06,437.23,447.07,434.56,439.53,63164400
1489,6,2024-08-07,446.49,449.00,434.37,434.77,54929200
1490,6,2024-08-08,441.06,448.99,437.15,448.07,47890100
1491,6,2024-08-09,446.74,452.06,445.61,450.41,33574000
1492,6,2024-08-12,451.39,454.37,448.55,451.38,27795000
1493,6,2024-08-13,455.82,462.85,455.68,462.58,40084500
1494,6,2024-08-14,463.51,465.11,458.40,462.73,34733700
1495,6,2024-08-15,468.76,474.82,468.38,474.42,38280600
1496,6,2024-08-16,472.62,476.41,471.65,475.03,38383600
1497,6,2024-08-19,475.17,481.31,473.37,481.27,23737700
1498,6,2024-08-20,480.35,482.94,478.55,480.26,29209300
1499,6,2024-08-21,481.05,484.37,479.32,482.50,25658800
1500,6,2024-08-22,484.84,485.54,473.81,474.85,37739600
1501,6,2024-08-23,479.24,482.74,475.28,480.00,36061500
1502,6,2024-08-26,479.45,480.38,473.24,475.34,27452600
1503,6,2024-08-27,473.69,477.84,471.71,476.76,27510000
1504,6,2024-08-28,476.29,477.02,467.89,471.35,37372400
1505,6,2024-08-29,473.28,477.93,469.37,470.66,41081500
1506,6,2024-08-30,475.04,476.90,470.51,476.27,33466500
1507,5,2023-09-01,453.17,453.67,449.68,451.19,58875700
1508,5,2023-09-05,450.73,451.06,449.17,449.24,55166200
1509,5,2023-09-06,448.40,448.51,443.81,446.22,70758500
1510,5,2023-09-07,443.11,445.55,442.75,444.85,70355400
1511,5,2023-09-08,444.90,447.11,444.53,445.52,61659700
1512,5,2023-09-11,448.24,448.77,446.47,448.45,60180100
1513,5,2023-09-12,446.95,448.53,445.39,445.99,67565400
1514,5,2023-09-13,446.22,447.71,445.08,446.51,60199300
1515,5,2023-09-14,449.07,451.08,447.72,450.36,83430800
1516,5,2023-09-15,447.14,447.48,442.92,443.37,111761400
1517,5,2023-09-18,443.05,444.97,442.56,443.63,55752200
1518,5,2023-09-19,442.68,443.29,439.94,442.71,66514600
1519,5,2023-09-20,444.01,444.44,438.43,438.64,82562600
1520,5,2023-09-21,435.70,435.97,431.23,431.39,103976100
1521,5,2023-09-22,432.45,434.10,429.99,430.42,100829700
1522,5,2023-09-25,429.17,432.27,428.72,432.23,70874500
1523,5,2023-09-26,429.09,429.82,425.02,425.88,96168400
1524,5,2023-09-27,427.09,427.67,422.29,426.05,104705800
1525,5,2023-09-28,425.48,430.25,424.87,428.52,92258300
1526,5,2023-09-29,431.67,431.85,425.91,427.48,115078500
1527,5,2023-10-02,426.62,428.60,424.46,427.31,83798600
1528,5,2023-10-03,425.06,427.37,420.18,421.59,103760600
1529,5,2023-10-04,422.07,425.43,420.56,424.66,87453000
1530,5,2023-10-05,424.36,425.37,421.17,424.50,70142700
1531,5,2023-10-06,421.97,431.13,420.60,429.54,113202700
1532,5,2023-10-09,427.58,432.88,427.01,432.29,80374400
1533,5,2023-10-10,432.94,437.22,432.53,434.54,78607300
1534,5,2023-10-11,435.64,436.58,433.18,436.32,62451700
1535,5,2023-10-12,436.95,437.34,431.23,433.66,81154200
1536,5,2023-10-13,435.21,436.45,429.88,431.50,95143100
1537,5,2023-10-16,433.82,437.14,433.57,436.04,75433200
1538,5,2023-10-17,432.81,438.14,432.45,436.02,75324700
1539,5,2023-10-18,434.19,435.18,429.09,430.21,93559800
1540,5,2023-10-19,430.95,432.82,425.73,426.43,121323000
1541,5,2023-10-20,425.98,426.54,421.08,421.19,123845800
1542,5,2023-10-23,419.61,424.45,417.80,420.46,92035100
1543,5,2023-10-24,422.65,424.82,420.74,423.63,78564200
1544,5,2023-10-25,421.89,421.92,417.02,417.55,94223200
1545,5,2023-10-26,416.45,417.33,411.60,412.55,115156800
1546,5,2023-10-27,414.19,414.60,409.21,410.68,107367700
1547,5,2023-10-30,413.56,416.68,412.22,415.59,86562700
1548,5,2023-10-31,416.18,418.53,414.21,418.20,79665200
1549,5,2023-11-01,419.20,423.50,418.65,422.66,98068100
1550,5,2023-11-02,426.58,430.92,426.56,430.76,94938900
1551,5,2023-11-03,433.14,436.29,433.01,434.69,100110800
1552,5,2023-11-06,435.47,436.15,433.68,435.69,67831700
1553,5,2023-11-07,435.69,437.59,434.51,436.93,64256100
1554,5,2023-11-08,437.55,438.09,434.87,437.25,61746000
1555,5,2023-11-09,438.43,438.47,433.40,433.84,83174400
1556,5,2023-11-10,435.98,440.93,433.83,440.61,89462200
1557,5,2023-11-13,439.23,441.33,438.42,440.19,52236100
1558,5,2023-11-14,446.32,450.06,446.09,448.73,97176900
1559,5,2023-11-15,450.11,451.38,448.80,449.68,77327600
1560,5,2023-11-16,449.22,450.56,448.12,450.23,66665800
1561,5,2023-11-17,450.24,451.42,449.29,450.79,83133200
1562,5,2023-11-20,450.53,455.13,450.52,454.26,69936200
1563,5,2023-11-21,453.18,454.13,451.96,453.27,49244600
1564,5,2023-11-22,454.98,456.38,453.89,455.02,59394900
1565,5,2023-11-24,455.07,455.50,454.73,455.30,29737400
1566,5,2023-11-27,454.65,455.49,454.08,454.48,50506000
1567,5,2023-11-28,454.08,456.27,453.50,454.93,62115000
1568,5,2023-11-29,457.15,458.32,454.20,454.61,63146000
1569,5,2023-11-30,455.48,456.76,453.34,456.40,79752700
1570,5,2023-12-01,455.77,459.65,455.16,459.10,89097900
1571,5,2023-12-04,455.60,459.12,454.34,456.69,72430900
1572,5,2023-12-05,455.26,457.59,454.87,456.60,69793500
1573,5,2023-12-06,458.81,458.84,454.31,454.76,69124700
1574,5,2023-12-07,456.91,458.90,456.29,458.23,66995400
1575,5,2023-12-08,457.46,460.75,457.21,460.20,83080900
1576,5,2023-12-11,459.69,462.17,459.47,461.99,65002200
1577,5,2023-12-12,461.63,464.20,460.60,464.10,68327600
1578,5,2023-12-13,464.49,470.76,464.12,470.50,93278000
1579,5,2023-12-14,472.50,473.73,469.25,472.01,119026000
1580,5,2023-12-15,469.49,470.70,467.43,469.33,141319300
1581,5,2023-12-18,470.98,472.98,469.89,471.97,70375300
1582,5,2023-12-19,472.53,474.92,472.45,474.84,55761800
1583,5,2023-12-20,473.96,475.90,467.82,468.26,102921000
1584,5,2023-12-21,471.33,472.98,468.84,472.70,86667500
1585,5,2023-12-22,473.86,475.38,471.70,473.65,67126600
1586,5,2023-12-26,474.07,476.58,473.99,475.65,55387000
1587,5,2023-12-27,475.44,476.66,474.89,476.51,68000300
1588,5,2023-12-28,476.88,477.55,476.26,476.69,77158100
1589,5,2023-12-29,476.49,477.03,473.30,475.31,122234100
1590,5,2024-01-02,472.16,473.67,470.49,472.65,123623700
1591,5,2024-01-03,470.43,471.19,468.17,468.79,103585900
1592,5,2024-01-04,468.30,470.96,467.05,467.28,84232200
1593,5,2024-01-05,467.49,470.44,466.43,467.92,86060800
1594,5,2024-01-08,468.43,474.75,468.30,474.60,74879100
1595,5,2024-01-09,471.87,474.93,471.35,473.88,65931400
1596,5,2024-01-10,474.16,477.45,473.87,476.56,67310600
1597,5,2024-01-11,477.59,478.12,472.26,476.35,77940700
1598,5,2024-01-12,477.84,478.60,475.23,476.68,57944000
1599,5,2024-01-16,475.26,476.61,473.06,474.93,85014900
1600,5,2024-01-17,471.82,472.79,469.87,472.29,68843900
1601,5,2024-01-18,474.01,477.06,472.42,476.49,91856200
1602,5,2024-01-19,477.65,482.72,476.54,482.43,110733300
1603,5,2024-01-22,484.01,485.22,482.78,483.45,75844900
1604,5,2024-01-23,484.01,485.11,482.89,484.86,49945300
1605,5,2024-01-24,487.81,488.77,484.88,485.39,81765000
1606,5,2024-01-25,487.58,488.31,485.39,488.03,72525000
1607,5,2024-01-26,487.59,489.12,486.54,487.41,76641600
1608,5,2024-01-29,487.73,491.42,487.17,491.27,61322800
1609,5,2024-01-30,490.56,491.62,490.11,490.89,58618400
1610,5,2024-01-31,488.62,489.08,482.86,482.88,126011100
1611,5,2024-02-01,484.63,489.23,483.80,489.20,91891600
1612,5,2024-02-02,489.65,496.05,489.30,494.35,99147700
1613,5,2024-02-05,493.70,494.38,490.23,492.55,75757100
1614,5,2024-02-06,493.52,494.32,492.05,493.98,55918600
1615,5,2024-02-07,496.29,498.53,495.36,498.10,70556500
1616,5,2024-02-08,498.10,498.71,497.26,498.32,52343600
1617,5,2024-02-09,498.84,501.65,498.49,501.20,63979400
1618,5,2024-02-12,501.17,503.50,500.24,500.98,56502300
1619,5,2024-02-13,494.53,497.09,490.72,494.08,113099200
1620,5,2024-02-14,496.79,499.07,494.40,498.57,68387800
1621,5,2024-02-15,499.29,502.20,498.80,502.01,61683000
1622,5,2024-02-16,501.70,502.87,498.75,499.51,75461200
1623,5,2024-02-20,497.72,498.41,494.45,496.76,71736700
1624,5,2024-02-21,495.42,497.37,493.56,497.21,59603800
1625,5,2024-02-22,504.01,508.49,503.02,507.50,76402500
1626,5,2024-02-23,509.27,510.13,507.10,507.85,61321800
1627,5,2024-02-26,508.30,508.75,505.86,505.99,50386700
1628,5,2024-02-27,506.70,507.16,504.75,506.93,48854500
1629,5,2024-02-28,505.33,506.86,504.96,506.26,56506600
1630,5,2024-02-29,508.07,509.74,505.35,508.08,83924800
1631,5,2024-03-01,508.98,513.29,508.56,512.85,76805900
1632,5,2024-03-04,512.03,514.20,512.00,512.30,49799300
1633,5,2024-03-05,510.24,510.70,504.91,507.18,72855600
1634,5,2024-03-06,510.55,512.07,508.42,509.75,68382400
1635,5,2024-03-07,513.14,515.89,509.81,514.81,58652100
1636,5,2024-03-08,515.46,518.22,511.13,511.72,86425500
1637,5,2024-03-11,510.48,511.88,508.50,511.28,62557200
1638,5,2024-03-12,513.45,517.38,510.86,516.78,73114400
1639,5,2024-03-13,517.11,517.29,514.49,515.97,55104100
1640,5,2024-03-14,516.97,517.13,511.82,514.95,110171800
1641,5,2024-03-15,510.21,511.70,508.12,509.83,107585800
1642,5,2024-03-18,514.00,515.48,512.44,512.86,88893300
1643,5,2024-03-19,512.15,516.00,511.12,515.71,60755300
1644,5,2024-03-20,515.77,520.62,515.08,520.48,69594600
1645,5,2024-03-21,523.39,524.11,521.91,522.20,60256100
1646,5,2024-03-22,522.11,522.61,520.97,521.21,79023000
1647,5,2024-03-25,519.80,520.95,519.61,519.77,48512100
1648,5,2024-03-26,521.23,521.58,518.40,518.81,65463700
1649,5,2024-03-27,521.71,523.21,519.49,523.17,82999800
1650,5,2024-03-28,523.21,524.61,522.78,523.07,96294900
1651,5,2024-04-01,523.83,524.38,520.97,522.16,62477500
1652,5,2024-04-02,518.24,518.98,516.48,518.84,74230300
1653,5,2024-04-03,517.72,520.95,517.67,519.41,59155800
1654,5,2024-04-04,523.52,523.87,512.76,513.07,96858100
1655,5,2024-04-05,514.46,520.44,514.01,518.43,74482100
1656,5,2024-04-08,519.15,520.18,517.89,518.72,48401800
1657,5,2024-04-09,520.50,520.75,514.35,519.32,68124400
1658,5,2024-04-10,513.48,516.16,512.09,514.12,82652800
1659,5,2024-04-11,515.68,519.48,512.08,518.00,70099000
1660,5,2024-04-12,514.37,515.82,509.08,510.85,92469100
1661,5,2024-04-15,515.13,515.30,503.58,504.45,92101400
1662,5,2024-04-16,504.94,506.50,502.21,503.53,73484000
1663,5,2024-04-17,506.05,506.22,499.12,500.55,75910300
1664,5,2024-04-18,501.98,504.13,498.56,499.52,74548100
1665,5,2024-04-19,499.44,500.46,493.86,495.16,102129100
1666,5,2024-04-22,497.83,502.38,495.43,499.72,67961000
1667,5,2024-04-23,501.78,506.09,499.53,505.65,64633600
1668,5,2024-04-24,506.56,507.37,503.13,505.41,55928100
1669,5,2024-04-25,499.18,504.27,497.49,503.49,69122400
1670,5,2024-04-26,506.35,509.88,505.70,508.26,64306100
1671,5,2024-04-29,510.09,510.75,507.25,510.06,46415400
1672,5,2024-04-30,508.56,509.56,501.98,501.98,77483600
1673,5,2024-05-01,501.38,508.19,499.87,500.35,80242800
1674,5,2024-05-02,504.15,505.89,499.55,505.03,62550200
1675,5,2024-05-03,511.16,512.55,508.56,511.29,72756700
1676,5,2024-05-06,513.75,516.61,513.30,516.57,47264700
1677,5,2024-05-07,517.56,518.57,516.45,517.14,52561300
1678,5,2024-05-08,515.26,517.74,515.14,517.19,42047200
1679,5,2024-05-09,517.38,520.21,516.71,520.17,43643700
1680,5,2024-05-10,521.81,522.64,519.59,520.84,52233200
1681,5,2024-05-13,522.56,522.67,519.74,520.91,36716400
1682,5,2024-05-14,521.11,523.83,520.56,523.30,57535900
1683,5,2024-05-15,525.83,530.08,525.18,529.78,59504900
1684,5,2024-05-16,529.88,531.52,528.54,528.69,50244800
1685,5,2024-05-17,528.81,529.52,527.32,529.45,59187600
1686,5,2024-05-20,529.57,531.56,529.17,530.06,37764200
1687,5,2024-05-21,529.28,531.52,529.07,531.36,33437000
1688,5,2024-05-22,530.65,531.38,527.60,529.83,48390000
1689,5,2024-05-23,532.96,533.07,524.72,525.96,57211200
1690,5,2024-05-24,527.85,530.27,526.88,529.44,41258400
1691,5,2024-05-28,530.27,530.51,527.11,529.81,36269600
1692,5,2024-05-29,525.68,527.31,525.37,526.10,45190300
1693,5,2024-05-30,524.52,525.20,521.33,522.61,46468500
1694,5,2024-05-31,523.59,527.50,518.36,527.37,90785800
1695,5,2024-06-03,529.02,529.31,522.60,527.80,46835700
1696,5,2024-06-04,526.46,529.15,524.96,528.39,34632700
1697,5,2024-06-05,530.77,534.69,528.73,534.67,47610400
1698,5,2024-06-06,534.98,535.42,532.68,534.66,30808500
1699,5,2024-06-07,533.66,536.89,532.54,534.01,43224500
1700,5,2024-06-10,533.18,535.99,532.57,535.66,35729300
1701,5,2024-06-11,534.07,537.01,532.05,536.95,36383400
1702,5,2024-06-12,541.63,544.12,540.30,541.36,63251300
1703,5,2024-06-13,543.15,543.33,539.59,542.45,44760900
1704,5,2024-06-14,540.88,542.81,539.85,542.78,40089900
1705,5,2024-06-17,542.08,548.53,541.61,547.10,55839500
1706,5,2024-06-18,547.16,548.62,546.73,548.49,41376400
1707,5,2024-06-20,549.44,550.12,545.18,547.00,70328200
1708,5,2024-06-21,544.40,545.65,543.02,544.51,64513900
1709,5,2024-06-24,544.33,546.95,542.62,542.74,45528700
1710,5,2024-06-25,543.99,545.20,542.44,544.83,38273300
1711,5,2024-06-26,543.69,546.24,543.03,545.51,38550600
1712,5,2024-06-27,545.37,546.96,544.61,546.37,35041500
1713,5,2024-06-28,547.16,550.28,542.95,544.22,76144500
1714,5,2024-07-01,545.63,545.88,542.52,545.34,40297800
1715,5,2024-07-02,543.70,549.01,543.65,549.01,40434800
1716,5,2024-07-03,548.69,551.83,548.65,551.46,32789900
1717,5,2024-07-05,551.77,555.05,551.12,554.64,41488400
1718,5,2024-07-08,555.44,556.25,554.19,555.28,36110500
1719,5,2024-07-09,556.26,557.18,555.52,555.82,27289700
1720,5,2024-07-10,557.07,561.67,556.77,561.32,38701200
1721,5,2024-07-11,561.44,562.33,555.83,556.48,53054200
1722,5,2024-07-12,557.63,563.67,557.15,559.99,53084400
1723,5,2024-07-15,562.03,564.84,559.63,561.53,40584300
1724,5,2024-07-16,562.87,565.16,562.10,564.86,36475300
1725,5,2024-07-17,558.80,560.51,556.61,556.94,57119000
1726,5,2024-07-18,558.51,559.52,550.43,552.66,56270400
1727,5,2024-07-19,552.42,554.08,547.91,548.99,65509100
1728,5,2024-07-22,553.00,555.27,551.02,554.65,43346700
1729,5,2024-07-23,554.54,556.74,553.28,553.78,34439600
1730,5,2024-07-24,548.86,549.17,540.29,541.23,74515300
1731,5,2024-07-25,541.35,547.46,537.45,538.41,61158300
1732,5,2024-07-26,542.28,547.19,541.49,544.44,53763800
1733,5,2024-07-29,546.02,547.05,542.72,544.76,39515800
1734,5,2024-07-30,546.26,547.34,538.52,542.00,46853600
1735,5,2024-07-31,548.98,553.50,547.58,550.81,65663400
1736,5,2024-08-01,552.57,554.87,539.43,543.01,76428700
1737,5,2024-08-02,535.75,536.99,528.60,532.90,82789100
1738,5,2024-08-05,511.64,523.58,510.27,517.38,146267400
1739,5,2024-08-06,519.22,529.75,517.87,522.15,84826300
1740,5,2024-08-07,528.47,531.59,518.05,518.66,70698300
1741,5,2024-08-08,523.91,531.29,521.84,530.65,63276600
1742,5,2024-08-09,529.81,534.51,528.56,532.99,45619600
1743,5,2024-08-12,534.21,535.73,530.95,533.27,42542100
1744,5,2024-08-13,536.53,542.28,536.28,542.04,52333100
1745,5,2024-08-14,542.85,544.96,540.12,543.75,42446900
1746,5,2024-08-15,549.50,553.36,548.88,553.07,60846800
1747,5,2024-08-16,551.42,555.02,551.26,554.31,44430700
1748,5,2024-08-19,554.73,559.61,553.86,559.61,39121800
1749,5,2024-08-20,559.15,560.84,557.33,558.70,33732300
1750,5,2024-08-21,559.77,562.11,554.73,560.62,41514600
1751,5,2024-08-22,562.56,563.18,554.98,556.22,56121500
1752,5,2024-08-23,559.53,563.09,557.29,562.13,50639400
1753,5,2024-08-26,563.18,563.91,559.05,560.79,35788600
1754,5,2024-08-27,559.49,562.06,558.32,561.56,32693900
1755,5,2024-08-28,561.21,561.65,555.04,558.30,41066000
1756,5,2024-08-29,560.31,563.68,557.18,558.35,38715200
1757,5,2024-08-30,560.77,564.20,557.14,563.68,62700100
1758,2,2023-09-01,257.26,259.08,242.01,245.01,132272500
1759,2,2023-09-05,245.00,258.00,244.86,256.49,129469600
1760,2,2023-09-06,255.14,255.39,245.06,251.92,116959800
1761,2,2023-09-07,245.07,252.81,243.27,251.49,115312900
1762,2,2023-09-08,251.22,256.52,246.67,248.50,118367700
1763,2,2023-09-11,264.27,274.85,260.61,273.58,174667900
1764,2,2023-09-12,270.76,278.39,266.60,267.48,135999900
1765,2,2023-09-13,270.07,274.98,268.10,271.30,111673700
1766,2,2023-09-14,271.32,276.71,270.42,276.04,107709800
1767,2,2023-09-15,277.55,278.98,271.00,274.39,133422800
1768,2,2023-09-18,271.16,271.44,263.76,265.28,101543300
1769,2,2023-09-19,264.35,267.85,261.20,266.50,103704000
1770,2,2023-09-20,267.04,273.93,262.46,262.59,122514600
1771,2,2023-09-21,257.85,260.86,254.21,255.70,119531000
1772,2,2023-09-22,257.40,257.79,244.48,244.88,127524100
1773,2,2023-09-25,243.38,247.10,238.31,246.99,104636600
